field,type
crawl_mobile_LENGTH_OM_CAR_ContactDuration,numeric
crawl_mobile_LENGTH_SM_MAIN_ContactDuration,numeric
crawl_mobile_LENGTH_TM_MAIN_ContactDuration,numeric
crawl_mobile_LENGTH_OM_MAIN_ContactDuration,numeric
crawl_mobile_LENGTH_SM_SEC_ContactDuration,numeric
crawl_mobile_LENGTH_TM_SEC_ContactDuration,numeric
crawl_mobile_LENGTH_OM_SEC_ContactDuration,numeric
crawl_mobile_LENGTH_SM_COMM_ContactDuration,numeric
crawl_mobile_LENGTH_TM_COMM_ContactDuration,numeric
crawl_mobile_LENGTH_OM_COMM_ContactDuration,numeric
crawl_mobile_LENGTH_SM_CASH_ContactDuration,numeric
crawl_mobile_LENGTH_TM_CASH_ContactDuration,numeric
crawl_mobile_LENGTH_OM_CASH_ContactDuration,numeric
crawl_mobile_LENGTH_SM_FINA_ContactDuration,numeric
crawl_mobile_LENGTH_TM_FINA_ContactDuration,numeric
crawl_mobile_LENGTH_OM_FINA_ContactDuration,numeric
crawl_mobile_SUM_SM_CAR_ContactDuration,numeric
crawl_mobile_SUM_TM_CAR_ContactDuration,numeric
crawl_mobile_SUM_OM_CAR_ContactDuration,numeric
crawl_mobile_SUM_SM_MAIN_ContactDuration,numeric
crawl_mobile_SUM_TM_MAIN_ContactDuration,numeric
crawl_mobile_SUM_OM_MAIN_ContactDuration,numeric
crawl_mobile_SUM_SM_SEC_ContactDuration,numeric
crawl_mobile_SUM_TM_SEC_ContactDuration,numeric
crawl_mobile_SUM_OM_SEC_ContactDuration,numeric
crawl_mobile_SUM_SM_COMM_ContactDuration,numeric
crawl_mobile_SUM_TM_COMM_ContactDuration,numeric
crawl_mobile_SUM_OM_COMM_ContactDuration,numeric
crawl_mobile_SUM_SM_CASH_ContactDuration,numeric
crawl_mobile_SUM_TM_CASH_ContactDuration,numeric
crawl_mobile_SUM_OM_CASH_ContactDuration,numeric
crawl_mobile_SUM_SM_FINA_ContactDuration,numeric
crawl_mobile_SUM_TM_FINA_ContactDuration,numeric
crawl_mobile_SUM_OM_FINA_ContactDuration,numeric
crawl_mobile_MAX_SM_CAR_ContactDuration,numeric
crawl_mobile_MAX_TM_CAR_ContactDuration,numeric
crawl_mobile_MAX_OM_CAR_ContactDuration,numeric
crawl_mobile_MAX_SM_MAIN_ContactDuration,numeric
crawl_mobile_MAX_TM_MAIN_ContactDuration,numeric
crawl_mobile_MAX_OM_MAIN_ContactDuration,numeric
crawl_mobile_MAX_SM_SEC_ContactDuration,numeric
crawl_mobile_MAX_TM_SEC_ContactDuration,numeric
crawl_mobile_MAX_OM_SEC_ContactDuration,numeric
crawl_mobile_MAX_SM_COMM_ContactDuration,numeric
crawl_mobile_MAX_TM_COMM_ContactDuration,numeric
crawl_mobile_MAX_OM_COMM_ContactDuration,numeric
crawl_mobile_MAX_SM_CASH_ContactDuration,numeric
crawl_mobile_MAX_TM_CASH_ContactDuration,numeric
crawl_mobile_MAX_OM_CASH_ContactDuration,numeric
crawl_mobile_MAX_SM_FINA_ContactDuration,numeric
crawl_mobile_MAX_TM_FINA_ContactDuration,numeric
crawl_mobile_MAX_OM_FINA_ContactDuration,numeric
crawl_mobile_MAX_SM_WW_ContactTimeDifference,numeric
crawl_mobile_MAX_TM_WW_ContactTimeDifference,numeric
crawl_mobile_MAX_SM_MORN_ContactTimeDifference,numeric
crawl_mobile_MAX_TM_MORN_ContactTimeDifference,numeric
crawl_mobile_MAX_SM_NOON_ContactTimeDifference,numeric
crawl_mobile_MAX_TM_NOON_ContactTimeDifference,numeric
crawl_mobile_MAX_SM_NIGT_ContactTimeDifference,numeric
crawl_mobile_MAX_TM_NIGT_ContactTimeDifference,numeric
crawl_mobile_MAX_SM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_MAX_TM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_SD_SM_WW_ContactTimeDifference,numeric
crawl_mobile_SD_TM_WW_ContactTimeDifference,numeric
crawl_mobile_SD_SM_MORN_ContactTimeDifference,numeric
crawl_mobile_SD_TM_MORN_ContactTimeDifference,numeric
crawl_mobile_SD_SM_NOON_ContactTimeDifference,numeric
crawl_mobile_SD_TM_NOON_ContactTimeDifference,numeric
crawl_mobile_SD_SM_NIGT_ContactTimeDifference,numeric
crawl_mobile_SD_TM_NIGT_ContactTimeDifference,numeric
crawl_mobile_SD_SM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_SD_TM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_MEAN_SM_WW_ContactTimeDifference,numeric
crawl_mobile_MEAN_TM_WW_ContactTimeDifference,numeric
crawl_mobile_MEAN_SM_MORN_ContactTimeDifference,numeric
crawl_mobile_MEAN_TM_MORN_ContactTimeDifference,numeric
crawl_mobile_MEAN_SM_NOON_ContactTimeDifference,numeric
crawl_mobile_MEAN_TM_NOON_ContactTimeDifference,numeric
crawl_mobile_MEAN_SM_NIGT_ContactTimeDifference,numeric
crawl_mobile_MEAN_TM_NIGT_ContactTimeDifference,numeric
crawl_mobile_MEAN_SM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_MEAN_TM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_SM_WW_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_TM_WW_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_SM_MORN_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_TM_MORN_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_SM_NOON_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_TM_NOON_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_SM_NIGT_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_TM_NIGT_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_SM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_TM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_SM_WW_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_TM_WW_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_SM_MORN_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_TM_MORN_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_SM_NOON_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_TM_NOON_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_SM_NIGT_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_TM_NIGT_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_SM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_TM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_KURTOS_SM_WW_ContactTimeDifference,numeric
crawl_mobile_KURTOS_TM_WW_ContactTimeDifference,numeric
crawl_mobile_KURTOS_SM_MORN_ContactTimeDifference,numeric
crawl_mobile_KURTOS_TM_MORN_ContactTimeDifference,numeric
crawl_mobile_KURTOS_SM_NOON_ContactTimeDifference,numeric
crawl_mobile_KURTOS_TM_NOON_ContactTimeDifference,numeric
crawl_mobile_KURTOS_SM_NIGT_ContactTimeDifference,numeric
crawl_mobile_KURTOS_TM_NIGT_ContactTimeDifference,numeric
crawl_mobile_KURTOS_SM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_KURTOS_TM_MIDNIGT_ContactTimeDifference,numeric
crawl_mobile_MAX_OM_WW_ContactTimeDifference,numeric
crawl_mobile_MAX_OW_WW_ContactTimeDifference,numeric
crawl_mobile_SD_OM_WW_ContactTimeDifference,numeric
crawl_mobile_SD_OW_WW_ContactTimeDifference,numeric
crawl_mobile_MEAN_OM_WW_ContactTimeDifference,numeric
crawl_mobile_MEAN_OW_WW_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_OM_WW_ContactTimeDifference,numeric
crawl_mobile_MEDIAN_OW_WW_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_OM_WW_ContactTimeDifference,numeric
crawl_mobile_SKEWNESS_OW_WW_ContactTimeDifference,numeric
crawl_mobile_KURTOS_OM_WW_ContactTimeDifference,numeric
crawl_mobile_KURTOS_OW_WW_ContactTimeDifference,numeric
crawl_mobile_LENGTH_SM_WW_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_WW_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_SENT_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_RECEV_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_OTH_MsgCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_WW_MsgMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_WW_MsgMemberCounts,numeric
